start	end	text
4473000	4475000	But we'll just see.
4475000	4477000	But I think that also speaks to like what
4477000	4479000	we're getting over here.
4479000	4481000	So what I did is
4481000	4483000	I just rendered out the album titles
4483000	4485000	as list items and
4485000	4487000	the immediate thing that
4487000	4489000	you sort of notice in that dev panel
4489000	4491000	at the bottom is
4491000	4493000	it's not passing down the entire
4493000	4495000	list of albums. It's only passing
4495000	4497000	down a set of like instructions
4497000	4499000	to like write out
4499000	4501000	the name with the ID and that's
4501000	4503000	it. Like there's no images in here,
4503000	4505000	there's no albums that we weren't
4505000	4507000	searching for. Well, I guess we're getting all of them.
4507000	4509000	But there's also a big list of songs
4509000	4511000	that could have been sent down the wire.
4511000	4513000	But because we're doing all these
4513000	4515000	instructions on the server, it's only
4515000	4517000	going to send this. We basically wrote our own
4517000	4519000	GraphQL query in a way of like
4519000	4521000	get album and just the title
4521000	4523000	field and then render that
4523000	4525000	into something.
4525000	4527000	Yeah, I would maybe slightly reframe
4527000	4529000	what you're saying instructions
4529000	4531000	and it's kind of correct in a way
4531000	4533000	but it is a bit
4533000	4535000	I think like there's a way to misinterpret it
4535000	4537000	where you think the server is kind of sending
4537000	4539000	commands whereas
4539000	4541000	the mental model is more like
4541000	4543000	the server just sends a response
4543000	4545000	that's essentially
4545000	4547000	you can think of this response
4547000	4549000	as it's almost like JSON.
4549000	4551000	So it's almost like a big
4551000	4553000	JSON tree that
4553000	4555000	includes your
4555000	4557000	kind of your HTML
4557000	4559000	components, like your React
4559000	4561000	components, you know like things like
4561000	4563000	native and so on except
4563000	4565000	formatted as JSON
4565000	4567000	kind of like the virtual DOM
4567000	4569000	as well as like if you have client components
4569000	4571000	it will send also render
4571000	4573000	this like like button with these
4573000	4575000	props and so these props are also
4575000	4577000	going to be kind of like JSON, right?
4577000	4579000	So you can imagine the response as
4579000	4581000	just like big JSON object
4581000	4583000	except that would not be efficient because then
4583000	4585000	you would have to wait for that entire
4585000	4587000	object before you can like start
4587000	4589000	rendering it properly
4589000	4591000	Our protocol is just
4591000	4593000	a thing that splits this JSON into
4593000	4595000	parts. It's like JSON
4595000	4597000	with holes. So it says like here's
4597000	4599000	a hole that's going to be filled in later
4599000	4601000	and so they're sent as
4601000	4603000	they become available it sends more
4603000	4605000	and more. But conceptually it's more
4605000	4607000	like you know
4607000	4609000	filling in the remaining content. It's
4609000	4611000	not so much like it's not imperative
4611000	4613000	as like do this then do this.
4613000	4615000	It's just filling in the parts as
4615000	4617000	they become available.
4617000	4619000	Yep. Yeah I kind of say instructions
4619000	4621000	where it's like React is going to
4621000	4623000	take this blob and convert it
4623000	4625000	to JSX which becomes
4625000	4627000	actual like DOM queries to
4627000	4629000	render stuff on the page. But
4629000	4631000	I agree it's like
4631000	4633000	it's not just the data
4633000	4635000	it's the HTML
4635000	4637000	in a different shape. It's actually
4637000	4639000	filtering out what needs to be rendered
4639000	4641000	based on well what are you trying to
4641000	4643000	render? Like you're not going to use
4643000	4645000	we're not going to send the album image down the pipe
4645000	4647000	because you didn't render an image. You never
4647000	4649000	accessed it. So it's not sending
4649000	4651000	down like the album object. It's sending down
4651000	4653000	the values that have been
4653000	4655000	put in there.
4655000	4657000	I'm curious. Do you want to
4657000	4659000	kind of
4659000	4661000	show what happens if
4661000	4663000	we
4663000	4665000	if we kind of split it into the components
4665000	4667000	so that you can
4667000	4669000	delay. So you can send. Okay
4669000	4671000	yeah let's do that.
4671000	4673000	Let's see it.
4673000	4675000	I mean I can type
4675000	4677000	it out since I think all we have to do is this.
4677000	4679000	So now I'm going to make
4679000	4681000	a separate albums call and
4681000	4683000	Perdo's curious like
4683000	4685000	you know a wait is always going to be
4685000	4687000	a blocking thing. It's not going to send
4687000	4689000	this until this is done.
4689000	4691000	So if you wanted to
4691000	4693000	you know delay that or control
4693000	4695000	when this runs you can move the query
4695000	4697000	somewhere else or even pass down the promise
4697000	4699000	as a prop which is something that I've
4699000	4701000	seen the experiments with.
4701000	4703000	And in here I'm going
4703000	4705000	to just pass down the list
4705000	4707000	without the other stuff.
4707000	4709000	And do you want me
4709000	4711000	to put a suspense around this or just put
4711000	4713000	albums. Let's maybe start
4713000	4715000	with just albums and then we'll add
4715000	4717000	suspense and see how it changes
4717000	4719000	things. Okay. Oh it's
4719000	4721000	thinking that's the thing.
4721000	4723000	There we go.
4723000	4725000	Too helpful.
4725000	4727000	And don't worry about the
4727000	4729000	squiggle. That's just because
4729000	4731000	it doesn't know about async being a thing.
4731000	4733000	I know that's like a patch you can
4733000	4735000	make in next JS.
4735000	4737000	But yeah what we get here.
4737000	4739000	I think you want to get rid of this line too right.
4739000	4741000	Oh you're totally right.
4741000	4743000	Yeah.
4743000	4745000	Okay that's better.
4745000	4747000	So now yeah everything comes down in
4747000	4749000	one chunk it looks like.
4749000	4751000	And this isn't split perfectly.
4751000	4753000	This was supposed to split out like this
4753000	4755000	part from this part. I'm still trying to figure out how
4755000	4757000	to parse it because sometimes things come so
4757000	4759000	quickly it's like part of the same message.
4759000	4761000	But generally
4761000	4763000	what you're going to get is like you're going to get
4763000	4765000	the welcome to server components and then
4765000	4767000	immediately you're going to get
4767000	4769000	the next chunk and
4769000	4771000	you're going to load in tandem.
4771000	4773000	Yeah so what I want to call attention to
4773000	4775000	can I
4775000	4777000	like yeah.
4777000	4779000	So what I want to call attention to is like this
4779000	4781000	protocol that you're showing in the dev panel
4781000	4783000	like that's an implementation detail
4783000	4785000	so it's not actually something you're supposed to
4785000	4787000	be able to like read or care about
4787000	4789000	except for I don't know maybe some kind of debugging
4789000	4791000	but mostly if you're debugging
4791000	4793000	React like if you're working on React yes
4793000	4795000	that's useful but it's not something we want
4795000	4797000	you to kind of think about and it's going to change
4797000	4799000	over time it's not you know it's not
4799000	4801000	super optimized yet.
4801000	4803000	But if we're
4803000	4805000	using it as an instructional tool
4805000	4807000	you know to kind of teach how this works
4807000	4809000	I think it's interesting to notice
4809000	4811000	yeah I see your formatting
4811000	4813000	is a bit messed up because you see it says
4813000	4815000	0 colon blah blah
4815000	4817000	blah and then it says 1 colon blah blah
4817000	4819000	blah I think those were supposed to be separate
4819000	4821000	lines because like in the response
4821000	4823000	there are separate lines
4823000	4825000	but I want you to notice how it's
4825000	4827000	structured like do you notice
